?column?
"154,TRK-000154,2025-09-14,27,9721.00,53ft_Flatbed,2130,1000+,2.787,2.192,1.498,4.63,7.57,1861,207,26.60,2224.00,1273.00,0.73,0.612,false,false,"
"155,TRK-000155,2025-04-20,7,7929.00,53ft_Flatbed,751,301-1000,3.489,2.891,2.346,3.60,6.04,643,51,21.24,3118.00,1051.00,0.68,0.596,false,false,"
"156,TRK-000156,2025-04-18,14,2986.00,53ft_Dry_Van,952,301-1000,2.699,2.791,1.882,4.94,7.31,887,74,17.10,2451.00,335.00,0.63,0.676,false,false,"
"157,TRK-000157,2025-06-07,20,6020.00,53ft_Flatbed,113,101-300,2.703,2.651,1.983,4.23,6.34,86,33,20.73,2247.00,760.00,0.77,0.667,false,false,"
"158,TRK-000158,2025-03-17,34,5401.00,53ft_Dry_Van,668,301-1000,3.984,2.836,2.059,4.46,8.37,632,134,8.10,1929.00,1759.00,0.68,0.533,false,false,"
"159,TRK-000159,2025-10-13,4,14095.00,53ft_Flatbed,172,101-300,3.681,2.349,1.565,4.15,6.78,140,45,2.55,2711.00,1081.00,0.65,0.612,false,false,"
"160,TRK-000160,2025-04-08,6,4381.00,53ft_Flatbed,351,301-1000,2.985,2.255,2.046,4.46,5.52,324,32,1.64,2348.00,880.00,0.71,0.808,false,false,"
"161,TRK-000161,2025-09-16,23,10073.00,53ft_Flatbed,200,101-300,2.503,2.532,1.824,4.87,6.73,165,58,1.79,1347.00,381.00,0.79,0.724,false,false,"
"162,TRK-000162,2025-09-27,15,9579.00,53ft_Flatbed,521,301-1000,2.395,2.334,2.282,4.49,8.01,404,108,28.73,1918.00,2059.00,0.58,0.561,false,false,"
"163,TRK-000163,2025-10-28,34,2852.00,53ft_Dry_Van,222,101-300,2.037,2.917,1.690,4.17,6.19,179,66,24.53,1290.00,962.00,0.56,0.674,false,false,"
"164,TRK-000164,2025-01-15,14,6340.00,Reefer,251,101-300,2.982,2.353,1.403,4.44,5.73,224,46,6.45,2389.00,1347.00,0.70,0.775,false,false,"
"165,TRK-000165,2025-01-31,41,10275.00,Reefer,879,301-1000,2.330,2.881,2.031,4.77,7.34,762,255,26.17,1308.00,382.00,0.80,0.650,false,false,"
"166,TRK-000166,2025-09-12,10,9669.00,53ft_Flatbed,314,301-1000,3.766,3.292,2.192,4.22,6.67,248,25,14.46,1597.00,550.00,0.72,0.633,false,false,"
"167,TRK-000167,2025-10-20,28,2214.00,53ft_Stepdeck,754,301-1000,1.929,2.882,1.590,4.54,6.97,670,135,6.27,2245.00,501.00,0.58,0.651,false,false,"
"168,TRK-000168,2025-07-14,10,5380.00,53ft_Dry_Van,476,301-1000,2.028,3.230,2.006,4.00,6.69,408,139,2.82,1418.00,416.00,0.69,0.598,false,false,"
"169,TRK-000169,2025-03-15,19,2616.00,Reefer,212,101-300,1.912,3.237,1.768,4.85,6.09,175,55,7.32,1714.00,1972.00,0.61,0.796,false,false,Decimal error in revenue"
"170,TRK-000170,2025-03-24,26,6014.00,Reefer,902,301-1000,3.588,2.666,2.097,4.79,5.92,756,69,20.89,3095.00,1795.00,0.82,0.809,false,false,"
"171,TRK-000171,2025-03-22,12,6322.00,40ft_Flatbed,686,301-1000,3.556,3.250,1.501,4.18,5.58,528,133,2.12,3054.00,1072.00,0.58,0.749,false,false,"
"172,TRK-000172,2025-07-24,18,6117.00,Reefer,170,101-300,2.528,2.255,1.663,4.71,6.45,136,39,9.63,3112.00,453.00,0.77,0.730,false,false,"
"173,TRK-000173,2025-10-12,15,7505.00,53ft_Flatbed,539,301-1000,2.499,3.152,2.119,3.82,8.17,475,56,21.80,1984.00,1991.00,0.64,0.468,false,false,Decimal error in revenue"
"174,TRK-000174,2025-10-09,16,6750.00,53ft_Flatbed,290,101-300,3.556,2.590,2.367,3.79,8.02,224,68,17.03,2946.00,631.00,0.59,0.473,false,false,"
"175,TRK-000175,2025-07-24,17,2526.00,53ft_Flatbed,2286,1000+,3.591,3.240,2.239,4.75,6.38,2152,541,10.06,2899.00,1021.00,0.83,0.745,false,false,"
"176,TRK-000176,2025-07-24,27,3317.00,53ft_Flatbed,98,0-100,2.573,2.724,1.661,4.95,7.30,75,20,15.69,3171.00,551.00,0.65,0.678,false,false,"
"177,TRK-000177,2025-10-30,5,4866.00,53ft_Flatbed,958,301-1000,3.139,2.824,1.903,4.24,6.95,724,219,28.35,1352.00,1190.00,0.58,0.610,false,false,Decimal error in revenue"
"178,TRK-000178,2025-03-05,25,3096.00,53ft_Flatbed,80,0-100,2.516,2.713,1.530,4.60,6.32,63,16,12.71,2014.00,1194.00,0.57,0.728,false,false,"
"179,TRK-000179,2025-04-27,15,2714.00,53ft_Dry_Van,201,101-300,2.677,2.542,1.805,4.73,7.67,152,22,18.15,1732.00,390.00,0.66,0.617,true,false,"
"180,TRK-000180,2025-04-07,4,4998.00,53ft_Stepdeck,294,101-300,2.180,2.404,2.273,4.25,5.67,256,31,14.92,1664.00,385.00,0.55,0.750,false,false,Decimal error in revenue"
"181,TRK-000181,2025-04-17,13,5783.00,53ft_Flatbed,62,0-100,2.074,2.367,1.516,3.63,8.08,47,5,15.54,1707.00,1004.00,0.56,0.449,false,false,Decimal error in revenue"
"182,TRK-000182,2025-04-22,34,1756.00,53ft_Dry_Van,635,301-1000,3.538,3.051,2.183,3.90,8.14,502,57,15.30,1639.00,1584.00,0.67,0.479,false,false,"
"183,TRK-000183,2025-10-24,20,6807.00,53ft_Dry_Van,658,301-1000,3.407,2.990,1.475,4.54,8.44,585,41,29.96,1758.00,647.00,0.74,0.538,false,false,"
"184,TRK-000184,2025-06-25,30,14858.00,53ft_Flatbed,841,301-1000,1.902,2.231,2.252,4.83,8.18,724,247,27.81,1252.00,345.00,0.83,0.590,false,false,"
"185,TRK-000185,2025-03-11,21,7682.00,53ft_Flatbed,261,101-300,1.979,3.016,2.205,4.16,7.96,227,32,9.91,1559.00,635.00,0.76,0.523,false,false,Wrong truck type code"
"186,TRK-000186,2025-10-16,17,3545.00,53ft_Dry_Van,177,101-300,2.030,3.096,1.753,4.52,8.25,149,53,0.37,1845.00,925.00,0.72,0.548,false,false,"
"187,TRK-000187,2025-09-12,20,8683.00,53ft_Flatbed,1618,1000+,3.745,2.313,1.844,4.72,8.33,1221,256,8.78,1368.00,1422.00,0.81,0.567,false,false,Wrong truck type code"
"188,TRK-000188,2025-03-23,14,4759.00,53ft_Dry_Van,164,101-300,2.874,2.837,1.628,4.27,7.44,139,38,14.80,1816.00,405.00,0.68,0.574,false,false,"
"189,TRK-000189,2025-10-06,3,6931.00,53ft_Stepdeck,155,101-300,3.493,2.764,1.931,3.60,6.83,136,35,20.24,2687.00,1471.00,0.77,0.527,false,false,"
"190,TRK-000190,2025-10-05,10,2548.00,53ft_Flatbed,281,101-300,1.826,2.773,1.812,3.82,6.53,215,46,8.58,2449.00,533.00,0.66,0.585,false,false,"
"191,TRK-000191,2025-10-26,13,5096.00,Reefer,2271,1000+,3.014,2.745,1.545,3.81,8.00,2149,249,12.39,2207.00,1716.00,0.56,0.476,false,false,"
"192,TRK-000192,2025-07-01,17,3373.00,Reefer,432,301-1000,2.898,2.377,2.053,4.27,7.97,327,92,27.92,1788.00,1694.00,0.58,0.536,false,false,Decimal error in revenue"
"193,TRK-000193,2025-10-14,33,10071.00,Reefer,220,101-300,2.527,3.177,1.560,4.43,8.35,181,44,4.78,2376.00,1940.00,0.83,0.531,false,false,"
"194,TRK-000194,2025-09-21,11,7733.00,Reefer,2294,1000+,3.532,3.207,2.355,3.73,7.04,2146,369,19.26,1979.00,876.00,0.63,0.530,false,false,"
"195,TRK-000195,2025-03-29,17,1860.00,Reefer,238,101-300,1.881,2.103,1.896,4.88,5.89,208,63,19.05,2534.00,1538.00,0.69,0.829,false,false,"
"196,TRK-000196,2025-07-24,10,3386.00,53ft_Flatbed,1909,1000+,2.839,2.138,2.154,4.36,6.72,1789,403,26.01,1998.00,664.00,0.71,0.649,false,false,"
"197,TRK-000197,2025-10-11,4,2458.00,53ft_Flatbed,130,101-300,3.799,2.165,1.888,4.78,5.86,114,35,5.56,1478.00,1851.00,0.68,0.816,false,false,"
"198,TRK-000198,2025-03-05,14,9621.00,53ft_Dry_Van,1062,1000+,3.436,2.211,1.624,3.84,7.44,870,93,9.98,3025.00,1670.00,0.57,0.516,false,false,"
"199,TRK-000199,2025-03-23,12,6658.00,53ft_Flatbed,723,301-1000,3.110,2.637,1.633,4.62,5.73,681,201,15.76,2910.00,1057.00,0.68,0.806,false,false,"
"200,TRK-000200,2025-04-28,20,4650.00,Reefer,230,101-300,3.934,2.229,2.368,3.95,7.50,216,24,9.64,2411.00,1344.00,0.61,0.527,false,false,Negative mileage entered"
"201,TRK-000201,2025-04-02,14,9002.00,53ft_Flatbed,1953,1000+,1.882,3.011,1.884,3.73,6.29,1695,291,6.44,1441.00,1456.00,0.77,0.593,true,false,"
"202,TRK-000202,2025-04-18,31,3482.00,53ft_Dry_Van,2425,1000+,3.577,3.210,1.909,3.55,8.38,2197,662,2.38,2240.00,1924.00,0.62,0.424,false,false,"
"203,TRK-000203,2025-07-20,8,6118.00,Reefer,431,301-1000,2.525,2.768,1.992,4.86,8.01,379,65,3.49,2332.00,969.00,0.64,0.607,false,false,"
"204,TRK-000204,2025-04-07,24,2538.00,Reefer,628,301-1000,2.392,3.080,2.148,4.39,7.42,534,44,27.31,2564.00,617.00,0.73,0.592,false,false,Wrong truck type code"
"205,TRK-000205,2025-10-24,6,5596.00,Reefer,683,301-1000,1.841,2.529,1.884,4.00,5.72,599,185,2.13,3009.00,1986.00,0.81,0.699,false,false,"
"206,TRK-000206,2025-06-07,3,2658.00,53ft_Flatbed,616,301-1000,3.022,3.159,1.563,4.18,8.15,556,83,7.68,2669.00,389.00,0.70,0.513,false,false,Decimal error in revenue"
"207,TRK-000207,2025-10-31,49,3944.00,40ft_Flatbed,876,301-1000,3.570,2.701,2.197,4.87,8.32,756,157,20.52,3005.00,1077.00,0.63,0.585,false,false,Negative mileage entered"
"208,TRK-000208,2025-03-09,33,8634.00,53ft_Stepdeck,89,0-100,2.955,3.178,2.256,3.68,7.54,76,21,8.55,2966.00,1956.00,0.77,0.488,false,false,"
"209,TRK-000209,2025-03-18,31,2527.00,53ft_Stepdeck,53,0-100,3.793,3.078,2.374,4.79,7.50,50,7,29.49,1219.00,812.00,0.56,0.639,false,false,"
"210,TRK-000210,2025-04-18,17,1234.00,53ft_Dry_Van,840,301-1000,2.665,2.684,2.251,4.68,6.43,686,242,4.43,1242.00,1555.00,0.57,0.728,false,true,"
"211,TRK-000211,2025-10-10,32,3398.00,53ft_Flatbed,694,301-1000,2.608,2.490,2.042,4.19,6.59,651,74,29.84,1353.00,975.00,0.80,0.636,false,false,"
"212,TRK-000212,2025-09-28,14,4151.00,53ft_Dry_Van,572,301-1000,3.892,2.891,1.848,4.52,5.68,451,103,18.35,2739.00,1592.00,0.59,0.796,false,false,"
"213,TRK-000213,2025-07-06,10,10199.00,Reefer,138,101-300,2.930,3.208,2.275,4.97,8.19,124,11,17.01,2424.00,1812.00,0.84,0.607,false,false,"
"214,TRK-000214,2025-10-19,25,9223.00,Reefer,253,101-300,2.868,2.469,1.674,4.64,7.70,219,19,4.74,1524.00,1159.00,0.56,0.603,false,false,"
"215,TRK-000215,2025-03-13,13,6273.00,53ft_Flatbed,79,0-100,3.149,2.886,1.548,4.32,7.21,62,9,13.27,2760.00,2004.00,0.58,0.599,false,false,"
"216,TRK-000216,2025-10-23,22,4436.00,53ft_Dry_Van,655,301-1000,3.645,2.672,1.737,4.40,6.65,514,112,3.56,2184.00,450.00,0.69,0.662,false,false,Wrong truck type code"
"217,TRK-000217,2025-01-24,16,4884.00,53ft_Dry_Van,150,101-300,3.677,2.189,2.189,4.22,8.34,141,8,6.52,2539.00,1443.00,0.80,0.506,true,false,"
"218,TRK-000218,2025-09-02,7,6297.00,53ft_Flatbed,104,101-300,3.219,3.195,2.201,4.67,7.77,84,26,13.08,1730.00,1186.00,0.69,0.601,false,false,"
"219,TRK-000219,2025-03-03,15,6489.00,53ft_Flatbed,415,301-1000,3.074,2.116,1.883,3.65,7.90,345,54,18.74,1437.00,2085.00,0.60,0.462,false,false,"
"220,TRK-000220,2025-06-19,8,4278.00,53ft_Dry_Van,43,0-100,3.514,2.349,2.097,3.76,5.86,39,12,21.18,1746.00,1731.00,0.61,0.642,false,false,"
"221,TRK-000221,2025-04-25,9,6089.00,53ft_Flatbed,227,101-300,3.685,2.248,1.734,3.89,7.10,178,55,20.62,2668.00,587.00,0.66,0.548,false,false,"
"222,TRK-000222,2025-03-04,18,5948.00,53ft_Dry_Van,86,0-100,2.096,2.282,2.014,4.09,6.15,65,4,26.25,2751.00,1749.00,0.84,0.665,false,false,"
"223,TRK-000223,2025-07-21,28,9953.00,53ft_Dry_Van,1679,1000+,2.327,2.437,2.088,4.08,6.73,1342,115,16.57,2378.00,1392.00,0.74,0.606,false,false,"
"224,TRK-000224,2025-10-14,14,8445.00,Reefer,187,101-300,3.423,3.157,2.274,4.01,6.64,142,40,5.52,2291.00,854.00,0.64,0.604,false,false,"
"225,TRK-000225,2025-10-22,26,7785.00,53ft_Stepdeck,166,101-300,3.607,2.459,2.348,4.25,5.81,144,26,1.56,1596.00,451.00,0.68,0.731,false,false,"
"226,TRK-000226,2025-10-31,3,13219.00,Reefer,810,301-1000,1.935,2.713,1.798,4.90,7.28,684,205,16.04,1322.00,484.00,0.68,0.673,false,false,Decimal error in revenue"
"227,TRK-000227,2025-02-14,4,3334.00,Reefer,253,101-300,3.471,2.264,1.519,4.44,7.01,222,62,25.60,2172.00,1233.00,0.61,0.633,false,false,"
"228,TRK-000228,2025-10-06,4,2871.00,53ft_Dry_Van,161,101-300,2.711,2.239,1.907,3.89,6.67,137,18,5.82,2772.00,400.00,0.56,0.583,false,false,"
"229,TRK-000229,2025-03-09,15,5553.00,Reefer,2110,1000+,3.970,2.777,1.816,4.57,7.29,1776,333,7.07,1756.00,446.00,0.77,0.627,false,false,"
"230,TRK-000230,2025-06-28,20,3336.00,53ft_Dry_Van,963,301-1000,2.228,3.187,1.786,3.79,7.13,815,136,11.65,1570.00,1003.00,0.78,0.532,false,false,"
"231,TRK-000231,2025-10-01,31,8872.00,53ft_Dry_Van,869,301-1000,2.468,3.094,1.894,3.77,7.59,824,62,1.54,3091.00,1283.00,0.59,0.497,false,false,"
"232,TRK-000232,2025-07-06,6,7789.00,53ft_Dry_Van,567,301-1000,3.504,2.258,1.892,4.71,6.70,427,93,21.25,2731.00,402.00,0.83,0.703,false,false,"
"233,TRK-000233,2025-10-27,15,8339.00,53ft_Flatbed,1654,1000+,3.077,2.431,1.466,4.67,6.70,1259,430,28.41,2878.00,2080.00,0.70,0.697,false,false,"
"234,TRK-000234,2025-09-09,11,1167.00,53ft_Dry_Van,816,301-1000,2.482,2.850,1.758,4.41,7.18,677,240,3.60,2899.00,1139.00,0.64,0.614,false,false,"
"235,TRK-000235,2025-04-04,23,2872.00,53ft_Dry_Van,146,101-300,3.222,2.319,1.783,4.04,5.95,111,40,13.86,2000.00,1625.00,0.58,0.679,false,false,"
"236,TRK-000236,2025-03-01,22,8340.00,53ft_Flatbed,141,101-300,3.250,2.636,2.185,4.05,5.75,131,33,27.49,2184.00,1674.00,0.77,0.704,false,false,"
"237,TRK-000237,2025-04-02,6,4351.00,Reefer,472,301-1000,2.720,2.446,1.894,3.65,6.51,385,127,27.48,2010.00,1148.00,0.68,0.561,true,false,"
"238,TRK-000238,2025-03-24,28,5613.00,53ft_Flatbed,131,101-300,3.690,2.558,2.233,4.74,8.37,121,18,12.36,2576.00,447.00,0.74,0.566,false,false,"
"239,TRK-000239,2025-07-30,16,4624.00,Reefer,108,101-300,3.201,2.993,1.504,3.84,6.82,102,32,25.01,2388.00,1730.00,0.76,0.563,false,false,"
"240,TRK-000240,2025-03-18,19,9972.00,53ft_Dry_Van,31,0-100,3.658,2.443,1.608,4.92,8.17,27,4,28.71,2611.00,1745.00,0.75,0.602,false,false,"
"241,TRK-000241,2025-04-07,2,3474.00,53ft_Stepdeck,154,101-300,3.814,2.201,2.268,3.77,7.80,139,34,2.21,2578.00,470.00,0.57,0.483,false,false,"
"242,TRK-000242,2025-10-13,24,9506.00,53ft_Dry_Van,1889,1000+,3.732,2.938,2.165,4.21,8.23,1661,163,11.45,2464.00,1197.00,0.63,0.512,false,false,Decimal error in revenue"
"243,TRK-000243,2025-02-28,14,8465.00,Reefer,87,0-100,2.944,2.988,1.400,3.73,6.05,81,20,19.21,2686.00,1147.00,0.74,0.617,false,false,"
"244,TRK-000244,2025-06-23,15,4582.00,53ft_Flatbed,191,101-300,3.066,2.800,1.512,4.00,5.93,157,14,23.43,2854.00,1701.00,0.82,0.675,false,false,"
"245,TRK-000245,2025-10-01,24,1862.00,53ft_Dry_Van,894,301-1000,2.241,2.771,1.839,4.04,5.57,687,194,26.03,1629.00,395.00,0.64,0.725,true,false,"
"246,TRK-000246,2025-07-15,26,5341.00,Reefer,515,301-1000,2.522,2.772,2.120,3.74,7.94,485,95,16.49,2162.00,1477.00,0.75,0.471,false,false,"
"247,TRK-000247,2025-02-09,6,1817.00,53ft_Flatbed,99,0-100,3.146,2.825,1.882,4.68,5.61,81,19,17.33,1377.00,626.00,0.62,0.834,false,false,"
"248,TRK-000248,2025-10-06,16,1465.00,Reefer,658,301-1000,3.998,2.129,1.830,3.98,5.70,593,173,25.36,2013.00,1407.00,0.63,0.698,false,false,"
"249,TRK-000249,2025-10-05,18,10099.00,53ft_Flatbed,737,301-1000,2.782,2.637,2.369,4.65,5.67,654,141,10.05,1304.00,1298.00,0.62,0.820,false,false,"
"250,TRK-000250,2025-06-08,20,3834.00,40ft_Flatbed,539,301-1000,3.220,3.149,1.543,4.20,7.73,412,64,20.97,2199.00,1548.00,0.84,0.543,false,false,"
"251,TRK-000251,2025-09-26,24,6091.00,53ft_Dry_Van,175,101-300,3.502,2.374,1.962,4.19,5.90,161,34,27.24,2832.00,1575.00,0.82,0.710,false,false,"
"252,TRK-000252,2025-02-01,10,5514.00,53ft_Dry_Van,52,0-100,3.895,2.999,2.111,4.68,7.54,48,9,10.39,3016.00,663.00,0.79,0.621,false,false,Wrong truck type code"
"253,TRK-000253,2025-01-29,3,4611.00,53ft_Flatbed,284,101-300,3.076,3.200,2.150,3.59,6.34,251,15,4.40,2394.00,1538.00,0.58,0.566,false,false,"
"254,TRK-000254,2025-10-11,19,9196.00,53ft_Dry_Van,88,0-100,3.096,2.440,1.542,4.48,8.24,67,12,11.39,2088.00,1179.00,0.80,0.544,false,false,"
"255,TRK-000255,2025-01-05,12,5617.00,53ft_Dry_Van,272,101-300,3.683,2.401,1.664,4.25,8.32,211,16,3.69,2977.00,1798.00,0.67,0.511,false,false,Decimal error in revenue"
"256,TRK-000256,2025-04-01,17,5149.00,53ft_Dry_Van,59,0-100,3.831,3.190,2.267,4.34,5.50,50,11,10.25,2804.00,1012.00,0.58,0.789,false,false,"
"257,TRK-000257,2025-07-02,18,4911.00,Reefer,286,101-300,2.972,2.622,2.349,3.90,7.04,242,69,16.89,2333.00,2060.00,0.60,0.554,false,false,"
"258,TRK-000258,2025-10-04,3,12312.00,53ft_Dry_Van,528,301-1000,3.690,2.100,1.574,3.62,7.91,439,55,13.55,1938.00,1783.00,0.59,0.458,false,false,"
"259,TRK-000259,2025-02-03,31,11511.00,Reefer,161,101-300,3.950,2.714,1.476,4.42,6.36,146,27,17.05,1475.00,561.00,0.84,0.695,false,false,Wrong truck type code"
"260,TRK-000260,2025-03-14,14,6404.00,53ft_Flatbed,871,301-1000,3.704,2.296,1.491,4.98,7.15,813,211,20.84,2269.00,537.00,0.64,0.697,false,false,"
"261,TRK-000261,2025-06-01,11,1494.00,53ft_Flatbed,297,101-300,3.676,2.808,1.571,4.97,8.31,260,37,4.00,1690.00,1648.00,0.71,0.598,false,false,"
"262,TRK-000262,2025-04-21,23,5988.00,53ft_Flatbed,114,101-300,3.703,3.051,1.887,4.83,6.15,90,29,28.28,3037.00,1382.00,0.82,0.785,false,false,"
"263,TRK-000263,2025-06-10,7,8785.00,53ft_Stepdeck,97,0-100,3.983,3.086,1.995,3.74,8.25,86,15,28.75,1926.00,1882.00,0.80,0.453,true,false,"
"264,TRK-000264,2025-10-30,13,3804.00,53ft_Dry_Van,469,301-1000,2.765,2.544,1.447,4.30,6.60,355,102,4.98,2057.00,1530.00,0.71,0.652,false,false,"
"265,TRK-000265,2025-09-15,19,1296.00,53ft_Dry_Van,623,301-1000,3.226,2.416,2.177,4.65,6.21,552,168,4.74,1885.00,344.00,0.78,0.749,false,false,"
"266,TRK-000266,2025-06-25,10,7380.00,Reefer,50,0-100,2.366,3.005,1.920,3.52,8.18,41,12,7.77,1712.00,1871.00,0.70,0.430,false,false,"
"267,TRK-000267,2025-04-19,9,6221.00,53ft_Dry_Van,882,301-1000,1.912,2.585,2.059,4.62,6.05,830,125,27.57,1339.00,1093.00,0.57,0.764,false,false,"
"268,TRK-000268,2025-07-19,39,6438.00,Reefer,206,101-300,3.111,3.162,2.312,4.29,6.35,189,46,0.35,1726.00,1094.00,0.74,0.676,false,false,Decimal error in revenue"
"269,TRK-000269,2025-04-05,12,2518.00,53ft_Dry_Van,240,101-300,3.186,3.248,2.366,4.50,5.75,191,42,22.44,2850.00,2061.00,0.82,0.783,false,false,"
"270,TRK-000270,2025-07-26,10,5357.00,53ft_Flatbed,31,0-100,3.895,3.234,1.555,3.73,7.69,28,6,27.21,2270.00,1090.00,0.84,0.485,false,false,"
"271,TRK-000271,2025-07-28,33,5083.00,53ft_Flatbed,98,0-100,2.837,2.966,1.883,4.27,7.79,90,12,16.54,1327.00,361.00,0.83,0.548,false,false,"
"272,TRK-000272,2025-06-21,16,5389.00,53ft_Flatbed,127,101-300,2.695,3.001,1.946,4.24,6.35,97,18,12.84,1214.00,1401.00,0.76,0.668,false,false,"
"273,TRK-000273,2025-07-18,5,3700.00,53ft_Dry_Van,92,0-100,3.654,2.648,2.093,4.98,7.33,75,21,0.34,2885.00,1588.00,0.72,0.679,false,false,"
"274,TRK-000274,2025-02-24,3,9559.00,53ft_Dry_Van,994,301-1000,2.744,2.519,2.082,4.38,6.99,764,264,25.55,2070.00,813.00,0.83,0.627,false,false,"
"275,TRK-000275,2025-02-24,24,4072.00,53ft_Flatbed,1120,1000+,2.439,3.196,1.833,4.42,7.78,940,171,13.42,2878.00,654.00,0.59,0.568,false,false,"
"276,TRK-000276,2025-03-13,21,4810.00,40ft_Hotshot,132,101-300,2.172,2.864,1.575,4.87,6.38,112,33,26.67,1429.00,1272.00,0.71,0.763,false,false,"
"277,TRK-000277,2025-03-01,14,2943.00,53ft_Stepdeck,38,0-100,3.698,2.388,1.781,4.12,6.14,31,9,28.09,2170.00,633.00,0.73,0.671,false,false,"
"278,TRK-000278,2025-09-05,15,2574.00,Reefer,58,0-100,2.501,2.936,2.048,4.13,7.21,53,6,11.84,1356.00,712.00,0.58,0.573,false,false,"
"279,TRK-000279,2025-09-01,6,8278.00,53ft_Flatbed,266,101-300,3.070,2.572,2.256,4.04,8.04,214,74,27.04,1778.00,1222.00,0.64,0.502,true,false,"
"280,TRK-000280,2025-09-08,22,6435.00,53ft_Dry_Van,88,0-100,2.264,2.451,1.586,4.52,6.71,78,15,4.36,2174.00,1706.00,0.74,0.674,false,false,"
"281,TRK-000281,2025-04-24,26,2825.00,53ft_Flatbed,52,0-100,2.723,2.848,1.736,4.85,7.31,43,5,18.45,2833.00,945.00,0.71,0.663,false,false,"
"282,TRK-000282,2025-03-21,4,3999.00,53ft_Dry_Van,318,301-1000,2.833,2.463,1.460,3.66,6.76,266,56,7.28,2725.00,1871.00,0.70,0.541,true,false,"
"283,TRK-000283,2025-10-08,1,4927.00,53ft_Stepdeck,54,0-100,3.126,2.592,1.597,3.99,7.58,50,10,13.45,1925.00,815.00,0.82,0.526,false,false,"
"284,TRK-000284,2025-10-29,17,5853.00,53ft_Flatbed,196,101-300,2.114,3.126,2.217,3.59,6.63,157,51,20.47,2452.00,947.00,0.81,0.541,false,false,"
"285,TRK-000285,2025-04-14,1,2609.00,53ft_Flatbed,406,301-1000,2.126,2.692,2.099,3.67,7.38,377,111,25.14,1980.00,888.00,0.63,0.497,false,false,"
"286,TRK-000286,2025-02-21,20,2813.00,53ft_Flatbed,806,301-1000,3.274,3.129,1.774,4.27,6.22,729,237,12.23,2698.00,510.00,0.72,0.686,false,false,"
"287,TRK-000287,2025-01-02,14,5944.00,53ft_Dry_Van,108,101-300,2.030,2.773,1.862,4.47,5.96,84,11,23.88,1572.00,405.00,0.80,0.750,false,false,"
"288,TRK-000288,2025-04-24,36,8560.00,53ft_Flatbed,62,0-100,3.222,2.980,2.337,3.67,7.96,49,15,14.15,1602.00,2028.00,0.58,0.461,false,false,"
"289,TRK-000289,2025-02-24,18,10125.00,53ft_Flatbed,1334,1000+,2.092,2.822,1.641,4.64,6.63,1244,352,1.07,1562.00,1470.00,0.71,0.700,false,false,"
"290,TRK-000290,2025-03-11,28,9234.00,53ft_Stepdeck,1606,1000+,3.016,2.635,2.210,4.28,5.83,1403,259,11.28,1502.00,1507.00,0.56,0.734,false,false,"
"291,TRK-000291,2025-02-25,30,3888.00,53ft_Dry_Van,125,101-300,3.364,2.838,1.844,4.65,7.24,105,9,7.52,2867.00,812.00,0.78,0.642,false,false,"
"292,TRK-000292,2025-06-07,3,2984.00,53ft_Flatbed,895,301-1000,3.590,3.195,1.929,3.80,7.96,734,117,23.48,3124.00,1470.00,0.84,0.477,false,false,"
"293,TRK-000293,2025-07-16,22,12697.00,53ft_Dry_Van,579,301-1000,2.906,2.907,1.899,4.76,7.14,437,120,27.88,2958.00,990.00,0.65,0.667,false,false,"
"294,TRK-000294,2025-07-19,20,2365.00,53ft_Flatbed,881,301-1000,3.802,2.456,1.431,4.75,6.45,802,137,2.97,1648.00,908.00,0.81,0.736,false,false,Wrong truck type code"
"295,TRK-000295,2025-06-20,14,1047.00,53ft_Flatbed,172,101-300,2.176,2.506,1.404,4.06,8.11,144,23,15.18,2778.00,993.00,0.59,0.501,false,false,"
"296,TRK-000296,2025-07-26,18,7585.00,53ft_Flatbed,177,101-300,2.407,2.178,2.392,3.92,7.08,149,46,23.30,1624.00,1517.00,0.72,0.554,false,false,"
"297,TRK-000297,2025-07-17,10,7092.00,53ft_Dry_Van,236,101-300,2.694,2.966,2.215,3.94,7.98,193,37,20.00,1947.00,1099.00,0.83,0.494,false,false,"
"298,TRK-000298,2025-03-07,19,7536.00,53ft_Flatbed,276,101-300,1.816,2.702,1.602,3.79,5.66,217,16,14.61,2258.00,1251.00,0.69,0.670,false,false,"
"299,TRK-000299,2025-03-07,13,5300.00,53ft_Dry_Van,220,101-300,2.573,2.748,2.140,4.13,6.92,204,21,9.42,3034.00,1038.00,0.59,0.597,false,false,"
"300,TRK-000300,2025-06-15,30,9883.00,53ft_Flatbed,319,301-1000,1.915,2.624,1.602,3.53,6.46,242,31,16.32,1750.00,873.00,0.60,0.546,false,false,Decimal error in revenue"
"301,TRK-000301,2025-01-26,48,1899.00,53ft_Flatbed,262,101-300,3.752,2.381,2.035,3.95,5.72,241,73,10.32,2387.00,1244.00,0.69,0.691,false,false,"
"302,TRK-000302,2025-09-29,11,5307.00,53ft_Flatbed,395,301-1000,2.516,2.320,2.244,3.99,5.53,312,55,10.08,1633.00,465.00,0.71,0.722,false,false,Decimal error in revenue"
"303,TRK-000303,2025-03-11,5,3823.00,53ft_Flatbed,216,101-300,2.520,2.817,1.651,4.80,6.75,185,51,23.69,2971.00,1202.00,0.60,0.711,false,false,"
